Species,Species_full,ID,Sex,Date,Set,Attempt,Playback,Number,Time,Response,Notes,Reviewed,Exclude,call_duration,peak_freq,min_freq,max_freq,bandw,entropy,peaks,pulses_call,calls_callgroup,sum_pulse_duration_callgroup,duration_callgroup,call_rate_used,duty_cycle,file_time_with_sound
Arti_jama,Artibeus jamaicensis,Margarito,M,10/26/18,3,1,Anaxipha sp. ,15,21:24,0,,,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Arti_jama,Artibeus jamaicensis,Margarito,M,10/26/18,3,1,P. pustulosus,16,21:28,1,,,,0.3785,857.5,812.5,2935,2120,0.14775,1,2,1,0.38375,0.3785,1.946666667,0.194434932,20.475
Arti_jama,Artibeus jamaicensis,Margarito,M,10/26/18,3,1,T. subfalcata,17,21:32,0,,,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Arti_jama,Artibeus jamaicensis,Margarito,M,10/26/18,3,1,A. spatulata,19,21:38,0,,,,0.0258,22275,20125,26825,6675,0.2295,1.25,1,2,0.0516,0.04125,2.000004,0.020624959,3.05
Arti_jama,Artibeus jamaicensis,Margarito,M,10/26/18,3,1,C. wheeleri,21,22:03,0,,,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Micr_hirs,Micronycteris hirsuta,Micr_hirs_1,M,8/14/18,2,1,T. rapicauda,1,23:50,0,,,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Micr_hirs,Micronycteris hirsuta,Micr_hirs_1,M,8/14/18,2,1,D. ebraccatus,5,23:03,0,,,,0.383775,3105,2450,3570,1112.5,0.20475,1.75,20,1,0.383775,0.383775,1.12125,0.342274247,26.4
Micr_hirs,Micronycteris hirsuta,Micr_hirs_1,M,8/14/18,2,1,C. wheeleri,6,23:08,4,,,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Micr_hirs,Micronycteris hirsuta,Micr_hirs_1,M,8/14/18,2,1,T. subfalcata,8,23:13,5,,,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Micr_hirs,Micronycteris hirsuta,Micr_hirs_1,M,8/14/18,2,1,S. sila,9,23:16,0,,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Micr_hirs,Micronycteris hirsuta,Micr_hirs_1,M,8/14/18,2,1,White noise,10,23:18,0,,,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Micr_hirs,Micronycteris hirsuta,Micr_hirs_1,M,8/14/18,2,1,H. frenatus,11,NA,0,,,,2.13,3787.5,1890,11147.5,9255,0.39225,7.25,10.75,1,0.256082,2.13,54,0.039444444,0.425
Micr_hirs,Micronycteris hirsuta,Micr_hirs_1,M,8/14/18,2,1,V. zederstedi,12,23:21,0,,,,0.005666667,17700,16733.33333,22400,5666.666667,0.202333333,1,1.666666667,2,0.014906667,0.241533333,0.78636,0.307153636,7.425
Micr_hirs,Micronycteris hirsuta,Micr_hirs_1,M,8/14/18,2,1,Mouse rustles,13,23:25,3,,,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Micr_hirs,Micronycteris hirsuta,Micr_hirs_1,M,8/14/18,2,1,Aclodes sp.,14,23:39,0,,,,0.09415,4800,1900,9700,7800,0.215,1,3,1,0.052178,0.2296,1.08375,0.211856978,9.6
Micr_hirs,Micronycteris hirsuta,Micr_hirs_1,M,8/14/18,2,1,Acla sp.,15,23:41,0,,,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Micr_hirs,Micronycteris hirsuta,Micr_hirs_1,M,8/14/18,2,1,Anaxipha sp. ,16,23:43,0,,,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Micr_hirs,Micronycteris hirsuta,Micr_hirs_1,M,8/14/18,2,1,Frog hopping,17,23:46,0,,,,0.38975,3000,400,14475,13975,0.22225,2,NA,NA,NA,NA,NA,NA,5.075
Micr_hirs,Micronycteris hirsuta,Micr_hirs_1,M,8/14/18,2,1,P. pustulosus,18,23:49,0,,,,0.3785,857.5,812.5,2935,2120,0.14775,1,2,1,0.38375,0.3785,1.946666667,0.194434932,20.475
Micr_hirs,Micronycteris hirsuta,Micr_hirs_1,M,8/14/18,2,1,Beetle flight,19,23:51,2,,,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Micr_hirs,Micronycteris hirsuta,Micr_hirs_1,M,8/14/18,2,1,Q. gigas,20,23:53,2,,,,15.735,1900,700,3900,3100,0.1795,1,66.5,1,15.735,15.735,15.967625,0.985431459,58.15
Micr_hirs,Micronycteris hirsuta,Micr_hirs_2/Dex,M,11/18/18,3,1,Mouse rustles,2,18:56,0,,,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Micr_hirs,Micronycteris hirsuta,Micr_hirs_2/Dex,M,11/18/18,3,1,White noise,3,19:06,0,,,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Micr_hirs,Micronycteris hirsuta,Micr_hirs_2/Dex,M,11/18/18,3,1,D. ebraccatus,4,19:09,1,,,,0.383775,3105,2450,3570,1112.5,0.20475,1.75,20,1,0.383775,0.383775,1.12125,0.342274247,26.4
Micr_hirs,Micronycteris hirsuta,Micr_hirs_2/Dex,M,11/18/18,3,1,Anaxipha sp. ,5,19:12,1,,,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Micr_hirs,Micronycteris hirsuta,Micr_hirs_2/Dex,M,11/18/18,3,1,Q. gigas,7,19:18,1,,,,15.735,1900,700,3900,3100,0.1795,1,66.5,1,15.735,15.735,15.967625,0.985431459,58.15
Micr_hirs,Micronycteris hirsuta,Micr_hirs_2/Dex,M,11/18/18,3,1,Beetle flight,8,19:21,1,,,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Micr_hirs,Micronycteris hirsuta,Micr_hirs_2/Dex,M,11/18/18,3,1,T. subfalcata,9,19:24,0,,,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Micr_hirs,Micronycteris hirsuta,Micr_hirs_2/Dex,M,11/18/18,3,1,Frog hopping,14,19:51,0,,,,0.38975,3000,400,14475,13975,0.22225,2,NA,NA,NA,NA,NA,NA,5.075
Micr_hirs,Micronycteris hirsuta,Micr_hirs_2/Dex,M,11/18/18,3,1,Aclodes sp.,16,19:58,0,,,,0.09415,4800,1900,9700,7800,0.215,1,3,1,0.052178,0.2296,1.08375,0.211856978,9.6
Micr_hirs,Micronycteris hirsuta,Micr_hirs_2/Dex,M,11/18/18,3,1,D. diastema,17,20:01,0,,,,0.126375,3482.5,3277.5,3677.5,395,0.1115,1,1,1,0.134225,0.126375,1.27825,0.098865637,11
Micr_hirs,Micronycteris hirsuta,Micr_hirs_2/Dex,M,11/18/18,3,1,Acla sp.,18,20:03,0,,,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Micr_hirs,Micronycteris hirsuta,Micr_hirs_2/Dex,M,11/18/18,3,1,T. rapicauda,19,20:06,1,,,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Micr_hirs,Micronycteris hirsuta,Micr_hirs_2/Dex,M,11/18/18,3,1,S. sila,20,20:09,0,,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Micr_hirs,Micronycteris hirsuta,Micr_hirs_2/Dex,M,11/18/18,3,1,D. gigliotosi ,21,20:12,1,,,,0.02475,24750,24150,26175,2025,0.119,1,1,2,0.0435,0.2083,11.025,0.018893424,1.125
Micr_micr,Micronycteris microtis,Micr_micr_01,M,7/17/18,2,1,Mouse rustles,1,1:32,0,,,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Micr_micr,Micronycteris microtis,Micr_micr_01,M,7/17/18,2,1,Acla sp.,2,1:34,0,,,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Micr_micr,Micronycteris microtis,Micr_micr_01,M,7/17/18,2,1,A. spatulata,4,1:41,1,,,,0.0258,22275,20125,26825,6675,0.2295,1.25,1,2,0.0516,0.04125,2.000004,0.020624959,3.05
Micr_micr,Micronycteris microtis,Micr_micr_01,M,7/17/18,2,1,White noise,5,1:44,0,,,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Micr_micr,Micronycteris microtis,Micr_micr_01,M,7/17/18,2,1,D. gigliotosi ,7,1:50,0,,,,0.02475,24750,24150,26175,2025,0.119,1,1,2,0.0435,0.2083,11.025,0.018893424,1.125
Micr_micr,Micronycteris microtis,Micr_micr_01,M,7/17/18,2,1,D. diastema,8,1:53,0,,,,0.126375,3482.5,3277.5,3677.5,395,0.1115,1,1,1,0.134225,0.126375,1.27825,0.098865637,11
Micr_micr,Micronycteris microtis,Micr_micr_01,M,7/17/18,2,1,Beetle flight,10,1:58,1,,,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Micr_micr,Micronycteris microtis,Micr_micr_01,M,7/17/18,2,1,C. wheeleri,12,2:05,1,,,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Micr_micr,Micronycteris microtis,Micr_micr_01,M,7/17/18,2,1,Anaxipha sp. ,14,2:11,0,,,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Micr_micr,Micronycteris microtis,Micr_micr_01,M,7/17/18,2,1,D. ebraccatus,15,2:15,0,,,,0.383775,3105,2450,3570,1112.5,0.20475,1.75,20,1,0.383775,0.383775,1.12125,0.342274247,26.4
Micr_micr,Micronycteris microtis,Micr_micr_01,M,7/17/18,2,1,T. rapicauda,17,2:21,1,,,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Micr_schm,Micronycteris schmidtorum,Micr_schm_1,M,6/17/19,1,1,D. gigliotosi ,5,19:45,0,,,,0.02475,24750,24150,26175,2025,0.119,1,1,2,0.0435,0.2083,11.025,0.018893424,1.125
Micr_schm,Micronycteris schmidtorum,Micr_schm_1,M,6/17/19,1,1,D. diastema,14,20:24,0,,,,0.126375,3482.5,3277.5,3677.5,395,0.1115,1,1,1,0.134225,0.126375,1.27825,0.098865637,11
Micr_schm,Micronycteris schmidtorum,Micr_schm_1,M,6/17/19,1,1,Acla sp.,16,20:31,0,,,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Micr_schm,Micronycteris schmidtorum,Micr_schm_1,M,6/17/19,1,1,Aclodes sp.,20,20:46,0,,,,0.09415,4800,1900,9700,7800,0.215,1,3,1,0.052178,0.2296,1.08375,0.211856978,9.6
Micr_schm,Micronycteris schmidtorum,Micr_schm_1,M,6/17/19,1,1,A. spatulata,22,20:54,0,,,,0.0258,22275,20125,26825,6675,0.2295,1.25,1,2,0.0516,0.04125,2.000004,0.020624959,3.05
Micr_schm,Micronycteris schmidtorum,Micr_schm_1,M,6/17/19,1,1,Beetle flight,23,20:56,0,,,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Micr_schm,Micronycteris schmidtorum,Micr_schm_1,M,6/17/19,1,1,White noise,24,20:29,0,,,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Micr_hirs,Micronycteris hirsuta,Mother_Theresa,F,11/9/18,2,1,Aclodes sp.,1,18:40,0,,,,0.09415,4800,1900,9700,7800,0.215,1,3,1,0.052178,0.2296,1.08375,0.211856978,9.6
Micr_hirs,Micronycteris hirsuta,Mother_Theresa,F,11/9/18,2,1,C. wheeleri,2,18:48,1,,,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Micr_hirs,Micronycteris hirsuta,Mother_Theresa,F,11/9/18,2,1,Frog hopping,4,18:53,0,,,,0.38975,3000,400,14475,13975,0.22225,2,NA,NA,NA,NA,NA,NA,5.075
Micr_hirs,Micronycteris hirsuta,Mother_Theresa,F,11/9/18,2,1,T. subfalcata,5,18:59,0,,,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Micr_hirs,Micronycteris hirsuta,Mother_Theresa,F,11/9/18,2,1,D. ebraccatus,6,19:03,0,,,,0.383775,3105,2450,3570,1112.5,0.20475,1.75,20,1,0.383775,0.383775,1.12125,0.342274247,26.4
Micr_hirs,Micronycteris hirsuta,Mother_Theresa,F,11/9/18,2,1,H. frenatus,9,19:27,2,,,,2.13,3787.5,1890,11147.5,9255,0.39225,7.25,10.75,1,0.256082,2.13,54,0.039444444,0.425
Micr_hirs,Micronycteris hirsuta,Mother_Theresa,F,11/9/18,2,1,S. sila,10,19:31,1,,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Micr_hirs,Micronycteris hirsuta,Mother_Theresa,F,11/9/18,2,1,V. zederstedi,16,19:57,0,,,,0.005666667,17700,16733.33333,22400,5666.666667,0.202333333,1,1.666666667,2,0.014906667,0.241533333,0.78636,0.307153636,7.425
Micr_hirs,Micronycteris hirsuta,Mother_Theresa,F,11/9/18,2,1,A. spatulata,17,20:00,1,,,,0.0258,22275,20125,26825,6675,0.2295,1.25,1,2,0.0516,0.04125,2.000004,0.020624959,3.05
Micr_hirs,Micronycteris hirsuta,Mother_Theresa,F,11/9/18,2,1,White noise,19,20:09,0,,,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Phyl_disc,Phyllostomus discolor,Mrs_Potts,F,1/14/19,3,1,H. frenatus,4,19:36,0,,,,2.13,3787.5,1890,11147.5,9255,0.39225,7.25,10.75,1,0.256082,2.13,54,0.039444444,0.425
Phyl_disc,Phyllostomus discolor,Mrs_Potts,F,1/14/19,3,1,S. sila,5,19:40,0,,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Phyl_disc,Phyllostomus discolor,Mrs_Potts,F,1/14/19,3,1,White noise,14,20:16,0,,,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Phyl_disc,Phyllostomus discolor,Mrs_Potts,F,1/14/19,3,1,C. wheeleri,21,20:52,1,,,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Trin_nice,Trinycteris nicefori,Naranjo,M,4/8/19,2,1,Mouse rustles,1,22:43,0,,,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Trin_nice,Trinycteris nicefori,Naranjo,M,4/8/19,2,1,D. diastema,5,22:57,0,,,,0.126375,3482.5,3277.5,3677.5,395,0.1115,1,1,1,0.134225,0.126375,1.27825,0.098865637,11
Trin_nice,Trinycteris nicefori,Naranjo,M,4/8/19,2,1,T. subfalcata,8,23:06:00,0,,,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Trin_nice,Trinycteris nicefori,Naranjo,M,4/8/19,2,1,P. pustulosus,15,23:35,0,,,,0.3785,857.5,812.5,2935,2120,0.14775,1,2,1,0.38375,0.3785,1.946666667,0.194434932,20.475
Trin_nice,Trinycteris nicefori,Naranjo,M,4/8/19,2,1,Anaxipha sp. ,16,23:38,0,,,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Trin_nice,Trinycteris nicefori,Naranjo,M,4/8/19,2,1,Acla sp.,22,0:08,0,,,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Trin_nice,Trinycteris nicefori,Naranjo,M,4/8/19,2,1,S. sila,23,0:12,0,,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Phyl_hast,Phyllostomus hastatus,Notre Dame,M,3/3/19,3,1,White noise,8,19:32,0,,,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Phyl_hast,Phyllostomus hastatus,Notre Dame,M,3/3/19,3,1,C. wheeleri,11,19:44,0,,,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Phyl_hast,Phyllostomus hastatus,Notre Dame,M,3/3/19,3,1,T. subfalcata,13,19:50,0,,,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Phyl_hast,Phyllostomus hastatus,Notre Dame,M,3/3/19,3,1,Acla sp.,14,19:53,0,,,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Phyl_hast,Phyllostomus hastatus,Notre Dame,M,3/3/19,3,1,Frog hopping,15,19:56,0,,,,0.38975,3000,400,14475,13975,0.22225,2,NA,NA,NA,NA,NA,NA,5.075
Phyl_hast,Phyllostomus hastatus,Notre Dame,M,3/3/19,3,1,Aclodes sp.,19,20:14,0,,,,0.09415,4800,1900,9700,7800,0.215,1,3,1,0.052178,0.2296,1.08375,0.211856978,9.6
Phyl_hast,Phyllostomus hastatus,Notre Dame,M,3/3/19,3,1,Beetle flight,20,20:17,0,,,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Phyl_hast,Phyllostomus hastatus,Notre Dame,M,3/3/19,3,1,D. gigliotosi ,21,20:22,0,,,,0.02475,24750,24150,26175,2025,0.119,1,1,2,0.0435,0.2083,11.025,0.018893424,1.125
Gard_cren,Gardnerycteris crenulatum,Otis_Redding,M,2/14/19,3,1,White noise,2,21:50,0,,,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Gard_cren,Gardnerycteris crenulatum,Otis_Redding,M,2/14/19,3,1,Beetle flight,8,22:15,0,,,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Gard_cren,Gardnerycteris crenulatum,Otis_Redding,M,2/14/19,3,1,A. spatulata,9,22:19,0,,,,0.0258,22275,20125,26825,6675,0.2295,1.25,1,2,0.0516,0.04125,2.000004,0.020624959,3.05
Gard_cren,Gardnerycteris crenulatum,Otis_Redding,M,2/14/19,3,1,S. sila,12,22:31,0,,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Gard_cren,Gardnerycteris crenulatum,Otis_Redding,M,2/14/19,3,1,P. pustulosus,14,22:38,0,,,,0.3785,857.5,812.5,2935,2120,0.14775,1,2,1,0.38375,0.3785,1.946666667,0.194434932,20.475
Gard_cren,Gardnerycteris crenulatum,Otis_Redding,M,2/14/19,3,1,Mouse rustles,15,22:42,0,,,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Gard_cren,Gardnerycteris crenulatum,Otis_Redding,M,2/14/19,3,1,D. diastema,16,22:46,0,,,,0.126375,3482.5,3277.5,3677.5,395,0.1115,1,1,1,0.134225,0.126375,1.27825,0.098865637,11
Gard_cren,Gardnerycteris crenulatum,Otis_Redding,M,2/14/19,3,1,D. gigliotosi ,17,22:49,0,,,,0.02475,24750,24150,26175,2025,0.119,1,1,2,0.0435,0.2083,11.025,0.018893424,1.125
Gard_cren,Gardnerycteris crenulatum,Otis_Redding,M,2/14/19,3,1,Z. smaragdina,18,22:53,0,,,,42.03333333,18033.33333,3533.333333,23366.66667,19833.33333,0.255666667,2,1642.333333,1,22.32,22.32,22.44102778,0.994606852,101.1
Gard_cren,Gardnerycteris crenulatum,Otis_Redding,M,2/14/19,3,1,T. rapicauda,19,22:57,0,,,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Gard_cren,Gardnerycteris crenulatum,Otis_Redding,M,2/14/19,3,1,H. frenatus,20,23:01,0,,,,2.13,3787.5,1890,11147.5,9255,0.39225,7.25,10.75,1,0.256082,2.13,54,0.039444444,0.425
Gard_cren,Gardnerycteris crenulatum,Otis_Redding,M,2/14/19,3,1,D. ebraccatus,21,23:05,0,,,,0.383775,3105,2450,3570,1112.5,0.20475,1.75,20,1,0.383775,0.383775,1.12125,0.342274247,26.4
Gard_cren,Gardnerycteris crenulatum,Otis_Redding,M,2/14/19,3,1,Aclodes sp.,22,23:09,0,,,,0.09415,4800,1900,9700,7800,0.215,1,3,1,0.052178,0.2296,1.08375,0.211856978,9.6
Trac_cirr,Trachops cirrhosus,Paula,F,7/30/18,4,1,White noise,2,19:46,2,,,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Trac_cirr,Trachops cirrhosus,Paula,F,7/30/18,4,1,T. rapicauda,5,19:56,2,,,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Trac_cirr,Trachops cirrhosus,Paula,F,7/30/18,4,1,Aclodes sp.,6,20:00,0,,,,0.09415,4800,1900,9700,7800,0.215,1,3,1,0.052178,0.2296,1.08375,0.211856978,9.6
Trac_cirr,Trachops cirrhosus,Paula,F,7/30/18,4,1,Frog hopping,8,20:06,0,,,,0.38975,3000,400,14475,13975,0.22225,2,NA,NA,NA,NA,NA,NA,5.075
Trac_cirr,Trachops cirrhosus,Paula,F,7/30/18,4,1,H. frenatus,9,20:10,2,,,,2.13,3787.5,1890,11147.5,9255,0.39225,7.25,10.75,1,0.256082,2.13,54,0.039444444,0.425
Trac_cirr,Trachops cirrhosus,Paula,F,7/30/18,4,1,P. pustulosus,10,20:13,5,,,,0.3785,857.5,812.5,2935,2120,0.14775,1,2,1,0.38375,0.3785,1.946666667,0.194434932,20.475
Trac_cirr,Trachops cirrhosus,Paula,F,7/30/18,4,1,S. sila,11,20:16,5,,,,0.2242,1400,900,6550,5550,0.19175,1,17.25,1.5,0.104693,0.2242,5.0525,0.044374072,5.8
Trac_cirr,Trachops cirrhosus,Paula,F,7/30/18,4,1,Beetle flight,13,20:21,1,,,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Trac_cirr,Trachops cirrhosus,Paula,F,7/30/18,4,1,Mouse rustles,14,20:24,0,,,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Trac_cirr,Trachops cirrhosus,Paula,F,7/30/18,4,1,V. zederstedi,15,20:27,0,,,,0.005666667,17700,16733.33333,22400,5666.666667,0.202333333,1,1.666666667,2,0.014906667,0.241533333,0.78636,0.307153636,7.425
Trac_cirr,Trachops cirrhosus,Paula,F,7/30/18,4,1,Anaxipha sp. ,17,20:32,0,,,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Trac_cirr,Trachops cirrhosus,Paula,F,7/30/18,4,1,D. ebraccatus,18,20:35,4,,,,0.383775,3105,2450,3570,1112.5,0.20475,1.75,20,1,0.383775,0.383775,1.12125,0.342274247,26.4
Trac_cirr,Trachops cirrhosus,Paula,F,7/30/18,4,1,T. subfalcata,19,20:38,0,,,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Trac_cirr,Trachops cirrhosus,Paula,F,7/30/18,4,1,Q. gigas,20,20:41,2,,,,15.735,1900,700,3900,3100,0.1795,1,66.5,1,15.735,15.735,15.967625,0.985431459,58.15
Phyl_hast,Phyllostomus hastatus,Phyl_hast_01,M,9/24/18,2,1,H. frenatus,3,:30,2,,,,2.13,3787.5,1890,11147.5,9255,0.39225,7.25,10.75,1,0.256082,2.13,54,0.039444444,0.425
Phyl_hast,Phyllostomus hastatus,Phyl_hast_01,M,9/24/18,2,1,Mouse rustles,5,:35,0,,,,0.50075,6300,1275,39125,37800,0.397,4,NA,NA,NA,NA,NA,NA,1.7
Phyl_hast,Phyllostomus hastatus,Phyl_hast_01,M,9/24/18,2,1,C. wheeleri,8,:48,1,,,,0.37575,22025,20900,24500,3500,0.1455,1,15.25,1,0.381525,0.37575,28.844526,0.013026735,2.275
Phyl_hast,Phyllostomus hastatus,Phyl_hast_01,M,9/24/18,2,1,Z. smaragdina,11,:57,2,,,,42.03333333,18033.33333,3533.333333,23366.66667,19833.33333,0.255666667,2,1642.333333,1,22.32,22.32,22.44102778,0.994606852,101.1
Phyl_hast,Phyllostomus hastatus,Phyl_hast_01,M,9/24/18,2,1,T. rapicauda,12,1:00,2,,,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
Phyl_hast,Phyllostomus hastatus,Phyl_hast_01,M,9/24/18,2,1,White noise,15,1:10,0,,,,0.2645,NA,100,10000,10000,0.228,1,1,1,0.014906667,0.241533333,0.78636,0.307153636,7.425
Phyl_hast,Phyllostomus hastatus,Phyl_hast_01,M,9/24/18,2,1,T. subfalcata,16,1:13,0,,,,0.05525,19375,18875,20825,1900,0.1125,1,2,1,0.053975,0.05525,0.386946,0.142784781,16.25
Phyl_hast,Phyllostomus hastatus,Phyl_hast_01,M,9/24/18,2,1,V. zederstedi,17,1:17,0,,,,0.005666667,17700,16733.33333,22400,5666.666667,0.202333333,1,1.666666667,2,0.014906667,0.241533333,0.78636,0.307153636,7.425
Phyl_hast,Phyllostomus hastatus,Phyl_hast_01,M,9/24/18,2,1,A. spatulata,19,1:22,0,,,,0.0258,22275,20125,26825,6675,0.2295,1.25,1,2,0.0516,0.04125,2.000004,0.020624959,3.05
Phyl_hast,Phyllostomus hastatus,Phyl_hast_01,M,9/24/18,2,1,Beetle flight,20,1:25,1,,,,0.490975,22525,525,58775,58200,0.49125,7.75,NA,NA,NA,NA,NA,NA,43.65
Phyl_hast,Phyllostomus hastatus,Phyl_hast_01,M,9/24/18,2,1,Acla sp.,21,1:27,0,,,,0.441625,2982.5,1470,6687.5,5142.5,0.18425,0.75,12,2.75,0.441625,3.29125,18.33,0.179555374,16.45
Phyl_hast,Phyllostomus hastatus,Phyl_hast_02/ Falcor,M,10/9/18,2,1,Anaxipha sp. ,2,19:14,0,,,,0.116633333,7493.333333,6446.666667,9220,2770,0.147,1,8,4,0.171593333,2.899333333,12.71416667,0.228039588,6.85
Phyl_hast,Phyllostomus hastatus,Phyl_hast_02/ Falcor,M,10/9/18,2,1,T. rapicauda,4,19:21,2,,,,2.498,4077.5,1315,23292.5,21977.5,0.34425,2,21.5,1,0.640543,2.498,54,0.046259259,2.825
